result.feature	result.pvalue	result.fdr	result.coef	result.mean.0	result.mean.1	result.mean.0.w	result.mean.1.w
11q11	0.122696093910782	0.393473680472507	0.186450184121935	0	0.0795454545454545	-0.166416916582067	0.0200332675398686
11q12.1	0.122696093910782	0.393473680472507	0.186450184121935	0	0.0795454545454545	-0.166416916582067	0.0200332675398686
11q12.1.1	0.276464702807737	0.557727057724935	0.163437297779919	0	0.113636363636364	-0.06459200720225	0.0988452905776695
11q12.2	0.123844985043808	0.394125790579696	0.227230544675125	0	0.113636363636364	-0.06459200720225	0.162638537472876
11q12.3	0.0329943822951754	0.191779847090707	0.287057317248714	-0.0344827586206897	0.102272727272727	-0.113371976417942	0.173685340830772
11q13.1	0.0263334375103486	0.173767624775848	0.312255379040017	-0.0344827586206897	0.147727272727273	-0.113371976417942	0.198883402622076
11q13.2	0.000238537310189457	0.0246919973573201	0.567394105164426	-0.0344827586206897	0.318181818181818	-0.109521376533364	0.457872728631063
11q13.3	0.000978781854047675	0.0413757783756517	0.622181950164467	0.206896551724138	0.704545454545455	0.215281487673852	0.83746343783832
11q13.4	0.000580286394222997	0.0299814637015215	0.666690937753628	0.206896551724138	0.909090909090909	0.215281487673852	0.88197242542748
11q13.5	0.110044474337307	0.37215040412253	0.310077746398266	0.0344827586206897	0.136363636363636	0.00341868373987632	0.313496430138142
11q14.1	0.334179576724315	0.612310556475628	0.15031721668927	-0.0689655172413793	0.0454545454545455	-0.137288859247474	0.0130283574417944
11q14.1.1	0.326653720273013	0.602753888599011	0.164633074348473	-0.0689655172413793	-0.0454545454545455	-0.177409988652983	-0.0127769143045114
11q14.2	0.959531548415429	0.984552873966013	-0.00817803811208076	0	-0.159090909090909	-0.100503535810923	-0.108681573923003
11q14.3	0.110978934191888	0.373950756516144	-0.243140838471114	-0.103448275862069	-0.113636363636364	-0.133149839571352	-0.376290678042466
